"id","sessionid","sex","males","females","goattrac","impfa","impba","impku","impam","impin","impcr","impco","imphp","impha","prefa","preba","preku","pream","prein","precr","preco","prehp","preha","gfattrac","gbattrac","gkindunder","gambitious","gintelligent","gcreative","gconfident","gfunny","gpercfunny","partnerid","age","year"
15000141,"1514","M",5,5,3,6,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,1,2,NA,15001143,21.08333333,"15"
15000141,"1514","M",5,5,4,6,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,4,1,5,1,NA,15001144,21.08333333,"15"
15000141,"1514","M",5,5,4,6,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,4,1,5,1,NA,15001145,21.08333333,"15"
15000142,"1514","M",5,5,7,5,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,6,7,6,7,6,NA,15001141,20.25,"15"
15000142,"1514","M",5,5,7,5,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,6,7,7,7,6,NA,15001142,20.25,"15"
15000142,"1514","M",5,5,7,5,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,3,6,5,4,6,NA,15001143,20.25,"15"
15000142,"1514","M",5,5,6,5,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,5,6,6,3,6,NA,15001144,20.25,"15"
15000142,"1514","M",5,5,6,5,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,6,6,6,5,NA,15001145,20.25,"15"
15000143,"1514","M",5,5,5,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,7,5,5,4,NA,15001141,17.83333333,"15"
15000143,"1514","M",5,5,5,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,4,5,5,6,5,NA,15001142,17.83333333,"15"
15000143,"1514","M",5,5,3,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,3,4,4,2,3,NA,15001143,17.83333333,"15"
15000143,"1514","M",5,5,6,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,6,6,5,6,NA,15001144,17.83333333,"15"
15000143,"1514","M",5,5,4,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,5,4,4,4,NA,15001145,17.83333333,"15"
15000144,"1514","M",5,5,5,5,5,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,4,6,4,NA,15001141,17.5,"15"
15000144,"1514","M",5,5,4,5,5,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,7,6,5,5,5,NA,15001142,17.5,"15"
15000144,"1514","M",5,5,4,5,5,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,6,6,4,5,5,NA,15001143,17.5,"15"
15000144,"1514","M",5,5,5,5,5,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,5,6,6,6,4,NA,15001144,17.5,"15"
15000144,"1514","M",5,5,2,5,5,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,5,5,3,3,2,NA,15001145,17.5,"15"
15000145,"1514","M",5,5,6,5,4,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,4,7,7,7,7,NA,15001141,20.58333333,"15"
15000145,"1514","M",5,5,6,5,4,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,3,4,7,6,6,4,NA,15001142,20.58333333,"15"
15000145,"1514","M",5,5,6,5,4,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,7,4,5,6,5,NA,15001143,20.58333333,"15"
15000145,"1514","M",5,5,4,5,4,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,4,6,6,4,6,NA,15001144,20.58333333,"15"
15000145,"1514","M",5,5,5,5,4,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,7,7,6,6,5,NA,15001145,20.58333333,"15"
15000151,"1515","M",3,5,6,5,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,6,5,6,5,NA,15001151,22.75,"15"
15000151,"1515","M",3,5,6,5,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,6,5,5,5,NA,15001152,22.75,"15"
15000151,"1515","M",3,5,6,5,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,6,6,6,NA,15001153,22.75,"15"
15000151,"1515","M",3,5,5,5,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,7,6,5,5,5,NA,15001154,22.75,"15"
15000151,"1515","M",3,5,6,5,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,6,6,6,5,NA,15001155,22.75,"15"
15000152,"1515","M",3,5,6,6,4,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,6,7,5,6,4,NA,15001151,17.91666667,"15"
15000152,"1515","M",3,5,4,6,4,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,7,5,4,3,3,NA,15001152,17.91666667,"15"
15000152,"1515","M",3,5,7,6,4,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,5,6,7,7,6,NA,15001153,17.91666667,"15"
15000152,"1515","M",3,5,4,6,4,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,5,3,5,3,NA,15001154,17.91666667,"15"
15000152,"1515","M",3,5,5,6,4,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,6,3,5,3,NA,15001155,17.91666667,"15"
15000153,"1515","M",3,5,4,6,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,6,5,5,5,NA,15001151,18.41666667,"15"
15000153,"1515","M",3,5,1,6,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,3,1,2,2,NA,15001152,18.41666667,"15"
15000153,"1515","M",3,5,4,6,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,5,5,5,6,5,NA,15001153,18.41666667,"15"
15000153,"1515","M",3,5,3,6,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,5,5,4,6,5,NA,15001154,18.41666667,"15"
15000153,"1515","M",3,5,3,6,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6,3,6,4,5,5,NA,15001155,18.41666667,"15"
15000161,"1516","M",5,4,5,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,7,6,6,6,NA,15001161,18.33333333,"15"
15000161,"1516","M",5,4,6,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,5,6,6,NA,15001162,18.33333333,"15"
15000161,"1516","M",5,4,6,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,5,6,5,6,5,NA,15001163,18.33333333,"15"
15000161,"1516","M",5,4,7,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,7,7,6,7,7,NA,15001164,18.33333333,"15"
15000162,"1516","M",5,4,5,5,5,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,5,6,4,5,4,NA,15001161,19.16666667,"15"
15000162,"1516","M",5,4,6,5,5,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,6,4,6,5,NA,15001162,19.16666667,"15"
15000162,"1516","M",5,4,5,5,5,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,4,5,4,6,5,NA,15001163,19.16666667,"15"
15000162,"1516","M",5,4,5,5,5,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,5,4,5,5,NA,15001164,19.16666667,"15"
15000163,"1516","M",5,4,4,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,4,5,2,6,3,NA,15001161,18.08333333,"15"
15000163,"1516","M",5,4,5,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,5,5,6,5,6,NA,15001162,18.08333333,"15"
15000163,"1516","M",5,4,6,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,5,7,6,7,NA,15001163,18.08333333,"15"
15000163,"1516","M",5,4,5,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,6,6,6,7,6,NA,15001164,18.08333333,"15"
15000164,"1516","M",5,4,4,6,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6,4,7,5,7,6,NA,15001161,29.25,"15"
15000164,"1516","M",5,4,6,6,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,4,6,5,6,6,NA,15001162,29.25,"15"
15000164,"1516","M",5,4,4,6,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,4,6,5,6,5,NA,15001163,29.25,"15"
15000164,"1516","M",5,4,5,6,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,6,5,5,6,NA,15001164,29.25,"15"
15000165,"1516","M",5,4,4,6,5,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,3,5,4,5,4,NA,15001161,18.66666667,"15"
15000165,"1516","M",5,4,5,6,5,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,5,3,6,4,NA,15001162,18.66666667,"15"
15000165,"1516","M",5,4,5,6,5,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,4,4,4,5,5,NA,15001163,18.66666667,"15"
15000165,"1516","M",5,4,4,6,5,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,3,4,3,NA,15001164,18.66666667,"15"
15000171,"1517","M",4,4,5,7,6,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,6,7,6,7,6,NA,15001171,17.83333333,"15"
15000171,"1517","M",4,4,4,7,6,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,6,5,3,6,NA,15001172,17.83333333,"15"
15000171,"1517","M",4,4,6,7,6,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,7,7,4,7,5,NA,15001173,17.83333333,"15"
15000171,"1517","M",4,4,7,7,6,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,7,7,7,7,NA,15001174,17.83333333,"15"
15000172,"1517","M",4,4,6,5,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,6,6,6,6,6,NA,15001171,18.5,"15"
15000172,"1517","M",4,4,2,5,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,5,4,2,2,2,NA,15001172,18.5,"15"
15000172,"1517","M",4,4,5,5,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,5,6,4,6,4,NA,15001173,18.5,"15"
15000172,"1517","M",4,4,6,5,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,4,6,4,NA,15001174,18.5,"15"
15000173,"1517","M",4,4,4,5,6,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,4,5,4,4,3,NA,15001171,19.83333333,"15"
15000173,"1517","M",4,4,2,5,6,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,5,2,1,1,2,NA,15001172,19.83333333,"15"
15000173,"1517","M",4,4,5,5,6,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,7,4,5,6,NA,15001173,19.83333333,"15"
15000173,"1517","M",4,4,6,5,6,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,3,4,4,4,4,NA,15001174,19.83333333,"15"
15000174,"1517","M",4,4,6,5,4,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,7,4,7,5,7,6,NA,15001171,17.75,"15"
15000174,"1517","M",4,4,5,5,4,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,6,4,3,4,NA,15001172,17.75,"15"
15000174,"1517","M",4,4,6,5,4,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,7,7,5,7,5,NA,15001173,17.75,"15"
15000174,"1517","M",4,4,6,5,4,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,4,6,6,NA,15001174,17.75,"15"
15000181,"1518","M",5,4,5,5,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,5,4,4,5,NA,15001181,19.41666667,"15"
15000181,"1518","M",5,4,5,5,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,5,5,6,5,6,6,NA,15001182,19.41666667,"15"
15000181,"1518","M",5,4,4,5,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,6,2,5,3,NA,15001183,19.41666667,"15"
15000181,"1518","M",5,4,5,5,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,5,6,5,6,NA,15001184,19.41666667,"15"
15000182,"1518","M",5,4,4,6,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,6,4,3,3,5,NA,15001181,19.08333333,"15"
15000182,"1518","M",5,4,5,6,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,5,5,4,6,4,NA,15001182,19.08333333,"15"
15000182,"1518","M",5,4,6,6,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,6,6,4,6,6,NA,15001183,19.08333333,"15"
15000182,"1518","M",5,4,5,6,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,5,6,6,NA,15001184,19.08333333,"15"
15000183,"1518","M",5,4,3,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,6,5,5,4,4,NA,15001181,19.41666667,"15"
15000183,"1518","M",5,4,6,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,4,5,6,4,5,NA,15001182,19.41666667,"15"
15000183,"1518","M",5,4,6,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,6,6,6,6,5,NA,15001183,19.41666667,"15"
15000183,"1518","M",5,4,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,3,5,5,3,5,NA,15001184,19.41666667,"15"
15000184,"1518","M",5,4,3,6,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,2,5,2,3,2,NA,15001181,17.83333333,"15"
15000184,"1518","M",5,4,4,6,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,3,4,4,NA,15001182,17.83333333,"15"
15000184,"1518","M",5,4,4,6,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,6,2,4,2,3,2,NA,15001183,17.83333333,"15"
15000184,"1518","M",5,4,4,6,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,4,6,3,4,3,NA,15001184,17.83333333,"15"
15000185,"1518","M",5,4,5,5,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,4,6,4,5,5,NA,15001181,19.75,"15"
15000185,"1518","M",5,4,5,5,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,6,6,5,5,5,NA,15001182,19.75,"15"
15000185,"1518","M",5,4,5,5,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,4,5,4,4,3,NA,15001183,19.75,"15"
15000185,"1518","M",5,4,3,5,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,6,3,4,4,NA,15001184,19.75,"15"
15000191,"1519","M",5,5,5,7,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,5,6,5,6,5,NA,15001191,22.75,"15"
15000191,"1519","M",5,5,4,7,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7,5,4,5,4,4,NA,15001192,22.75,"15"
15000191,"1519","M",5,5,2,7,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,4,4,3,5,3,NA,15001193,22.75,"15"
15000191,"1519","M",5,5,6,7,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,6,6,5,6,6,NA,15001194,22.75,"15"
15000191,"1519","M",5,5,3,7,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,6,4,4,3,4,NA,15001195,22.75,"15"
15000192,"1519","M",5,5,6,6,6,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,7,6,7,6,7,7,NA,15001191,24.08333333,"15"
15000192,"1519","M",5,5,3,6,6,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6,6,7,5,7,5,NA,15001192,24.08333333,"15"
15000192,"1519","M",5,5,4,6,6,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,6,5,6,6,NA,15001193,24.08333333,"15"
15000192,"1519","M",5,5,5,6,6,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,6,7,5,7,6,NA,15001194,24.08333333,"15"
15000192,"1519","M",5,5,4,6,6,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,4,6,4,5,5,NA,15001195,24.08333333,"15"
15000193,"1519","M",5,5,6,5,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,5,6,6,NA,15001191,19.25,"15"
15000193,"1519","M",5,5,4,5,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,5,5,5,5,5,NA,15001192,19.25,"15"
15000193,"1519","M",5,5,5,5,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,6,5,5,5,NA,15001193,19.25,"15"
15000193,"1519","M",5,5,5,5,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,6,6,5,6,5,NA,15001194,19.25,"15"
15000193,"1519","M",5,5,4,5,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,4,4,4,3,4,NA,15001195,19.25,"15"
15000194,"1519","M",5,5,5,4,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,6,6,6,NA,15001191,22.25,"15"
15000194,"1519","M",5,5,5,4,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,7,5,6,6,7,NA,15001192,22.25,"15"
15000194,"1519","M",5,5,5,4,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,5,5,5,6,NA,15001193,22.25,"15"
15000194,"1519","M",5,5,5,4,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,7,6,5,5,6,NA,15001194,22.25,"15"
15000194,"1519","M",5,5,5,4,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,5,5,4,6,NA,15001195,22.25,"15"
15000195,"1519","M",5,5,5,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,7,5,5,6,6,NA,15001191,17.66666667,"15"
15000195,"1519","M",5,5,5,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,7,7,4,6,7,NA,15001192,17.66666667,"15"
15000195,"1519","M",5,5,4,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,5,2,3,3,NA,15001193,17.66666667,"15"
15000195,"1519","M",5,5,5,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,7,7,4,7,3,NA,15001194,17.66666667,"15"
15000195,"1519","M",5,5,3,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,4,5,2,3,3,NA,15001195,17.66666667,"15"
15000201,"1520","M",5,4,3,6,6,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,5,6,4,3,NA,15001201,18.66666667,"15"
15000201,"1520","M",5,4,3,6,6,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,6,6,4,6,4,NA,15001202,18.66666667,"15"
15000201,"1520","M",5,4,4,6,6,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,6,6,4,7,4,NA,15001203,18.66666667,"15"
15000201,"1520","M",5,4,6,6,6,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,5,7,7,6,6,NA,15001204,18.66666667,"15"
15000202,"1520","M",5,4,5,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,6,6,5,4,NA,15001201,18.75,"15"
15000202,"1520","M",5,4,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,5,6,6,6,5,NA,15001202,18.75,"15"
15000202,"1520","M",5,4,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,5,5,6,6,6,NA,15001203,18.75,"15"
15000202,"1520","M",5,4,5,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,4,6,5,5,NA,15001204,18.75,"15"
15000203,"1520","M",5,4,4,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,5,5,4,4,4,NA,15001201,17.91666667,"15"
15000203,"1520","M",5,4,5,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,4,4,5,NA,15001202,17.91666667,"15"
15000203,"1520","M",5,4,5,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,4,6,5,6,5,NA,15001203,17.91666667,"15"
15000203,"1520","M",5,4,5,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,3,3,4,5,5,NA,15001204,17.91666667,"15"
15000204,"1520","M",5,4,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,6,6,6,6,5,NA,15001201,20.66666667,"15"
15000204,"1520","M",5,4,6,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,6,5,6,5,NA,15001202,20.66666667,"15"
15000204,"1520","M",5,4,6,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,5,4,6,6,NA,15001203,20.66666667,"15"
15000204,"1520","M",5,4,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,4,6,6,6,NA,15001204,20.66666667,"15"
15000205,"1520","M",5,4,5,5,5,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,7,4,6,5,NA,15001201,17.66666667,"15"
15000205,"1520","M",5,4,5,5,5,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,7,4,6,5,NA,15001202,17.66666667,"15"
15000205,"1520","M",5,4,5,5,5,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,5,4,NA,15001203,17.66666667,"15"
15000205,"1520","M",5,4,6,5,5,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,5,4,6,5,NA,15001204,17.66666667,"15"
15000211,"1521","M",5,2,4,6,5,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,6,5,6,6,NA,15001211,17.66666667,"15"
15000211,"1521","M",5,2,6,6,5,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,4,6,6,6,5,NA,15001212,17.66666667,"15"
15000212,"1521","M",5,2,4,7,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,5,5,4,5,NA,15001211,17.66666667,"15"
